media_id,Media_vehicle
24665,Billboard - APC Road Rajabazar xing - Sealdah to APC Road
24666,Billboard - B.t.Road Chiriamore -  Sinthee to B.t.Road
24667,Billboard - B.t.Road tobin Road - Dunlop to B.t.Road 
24668,Billboard - B.t.Road tobin Road - Shyambazar to B.t.Road
24669,Billboard - B.t.Road Sinthee More - Shyambazar to Sinthee More
24670,Billboard - B.t.Road Sinthee More - Shyambazar to Sinthee More
24671,Billboard - Baguihati opp Big Bazaar - Ultadanga to Baguihati
24672,Billboard - Baguihati opp Big Bazaar - Airport to Baguihati
24673,Billboard - Baguihati opp Big Bazaar - Ultadanga  to Baguihati
24674,Billboard - Baguihati Beside BigBazar - Airport to Baguihati 
24675,Billboard - Baguihati Beside BigBazar - Airport to Baguihati
24676,Billboard - Baguihati Beside BigBazar - Airport to Baguihati
24677,Billboard - Baguihati in front of BigBazar - Airport to Baguihati
24678,Billboard - Baguihati on Flyover - Ultadanga to Baguihati Flyover
24679,Billboard - Baguihati on Flyover - Ultadanga to Baguihati Flyover
24680,Billboard - Baguihati on VIP Road xing -  Ultadanga to Baguihati
24681,Billboard - Baguiati xing -  Lake town to Baguiati  crossing
24682,Billboard - Baguiati xing - Airport to Baguiati crossing
24683,Billboard - Barasat Dakbunglow crossing - Airport to Barasat Dakbunglow
24684,Billboard - Birati on Jessore Road - Madhyamgram to Birati 
24685,Billboard - Birati Flyover - Belghoria to Birati Flyover
24686,Billboard - Dunlop PWD Road - Dakhineswar to Dunlop PWD Road
24687,Billboard - Dunlop Alambazar More - Dakhineswar to Dunlop
24688,Billboard - Dunlop Alambazar More - Dunlop to Dunlop
24689,Billboard - Kaikhali Opp. Haldiram -  Baguiati to Kaikhali
24690,Billboard - Kaikhali xing - Airport to Kaikhali crossing
24691,Billboard - Kaikhali xing -  Haldiram's to Kaikhali crossing
24692,Billboard - Kaikhali xing -  Haldiram's to Kaikhali crossing
24693,Billboard - Kaikhali xing -  Haldiram's to Kaikhali crossing
24694,Billboard - Kaikhali Opp. Haldiram - Rajarhat to Kaikhali
24695,Billboard - Kaikhali Opp. Haldiram - Rajarhat to Kaikhali
24696,Billboard - Kankurgachi - Maniktala to Kankurgachi
24697,Billboard - Kankurgachi xing - Around Kankurgachi Crossing
24698,Billboard - Kestopur Flyover - Airport to Kestopur Flyover
24699,Billboard - Kestopur Xing &Flyover - Ultadanga to Kestopurcrossing
24700,Billboard - Lake town on VIP Road - Airport to Lake town
24701,Billboard - Lake town VIP Road xing - Around Lake Town
24702,Billboard - Nagerbazar - Lake Town to Nagerbazar
24703,Billboard - Jessore Road Opp. Ordenance Factory - Nagerbazar to  Jessore Road
24707,Billboard - Shyambazar 5 Point -  R.G.Kar to Shyambazar 5 point
24708,Billboard - VIP Road Golaghata - Airport to VIP Road
24710,Billboard - VIP Road Golaghata -  Airport to Ultadanga
24711,Billboard - VIP Road Golaghata - Ultadanga to VIP Road 
24712,Billboard - VIP Road Golaghata - Ultadanga to VIP Road 
24713,Billboard - VIP Road teghoria - Ultadanga to VIP Road 
24746,Billboard - Howrah Bridge - Around howrah Bridge
24747,Billboard - Howrah Bridge near Brabourne Road - Around Brabourne Road
24748,Billboard - Howrah Station Bus Stand - Station to City
24749,Billboard - Sodepur on Bt Road - Dunlop to Sodepur
24750,Billboard - Sodepur on Bt Road - Barrackpur to Sodepur
24751,Billboard - titagarh - B.T. Road to Titagarh
24826,Billboard - Raja Bazar - Raja Bazar to Manicktala
24830,Billboard - Kankurgachi Xing - Kankurgachi to Ultadanga
24831,Billboard - Phoolbagan Xing - Phoolbagan xing to Ultadana
24832,Billboard - Beleghata Alochaya Xing - Around Beleghata Xing
24845,Billboard - Koikhali - Koikhali to Airport
24846,Billboard - Bangur Jessore Road DCN Mall - Around Jessore Road
24847,Billboard - Nager Bazar Flyover - Nager Bazar to Lake town
24848,Billboard - Nager Bazar Dumdum Xing - Nager Bazar to DCN Mall
24858,Billboard - Birati Michael Nagar - Birati Michael Nagar to Barasat
24859,Billboard - Birati Michael Nagar - Birati Michael Nagar to Barasat
24860,Billboard - Barasat Duckbanglow - Barasat Duckbanglow to Airport
24861,Billboard - Barasat Duckbanglow - Barasat Duckbanglow to Airport
24862,Billboard - Barasat Rathtala Club - Around Barasat Rathtala Club
24863,Billboard - Barasat Rathtala Club - Around Barasat Rathtala Club
24864,Billboard - Dunlop More - Dunlop to Shyambazar
24865,Billboard - B.t Road tobin Road Xing - B.t. Road to Shyambazar
24866,Billboard - Belghoria Exp. Way - Belghoria to Dhakineshwar
24867,Billboard - Shyambazar 5 Point Xing - Around Shyambazar 5 Point Xing
24868,Billboard - Sovabazar Metro - Sovabazar Metro to Girish Park
24869,Billboard - Girish Park - Girish Park to Shyambazar
24870,Billboard - MG Road - MG Road to Esplanade
24871,Billboard - MG Road - MG Road to Esplanade
24879,Billboard - Lake Garden Flyover - Lake Garden to Prince Anwar Shah Road
24908,Billboard - Shibpur Gangej Garden - Around Shibpur Gangej Garden
24909,Billboard - Avani Mall Xing - Around Avani Mall Xing
24910,Billboard - Forsher Road Nr. Avani Mall - Around Forsher Road
24912,Billboard - Liluah Near Inox - Around Liluah
24922,Billboard - M.G Road C R Avenue Xing - Around C R Avenue Xing
24923,Billboard - M.G Road C R Avenue Xing - Around C R Avenue Xing
24942,Billboard - Barasat Colony More - Around Barasat Colony More
24946,Billboard - College Street Purobi Cinema - Lake Garden to anweshah 
24968,Billboard - Howrah Station - Kaikhali to VIP Road
24969,Billboard - Kaikhali - South city to Anwersaha Road
24983,Billboard - Barasat Colony More - Around Barasat Colony More
24990,Billboard - College Street Purobi Cinema - Science city to E.M by pass
25002,Billboard - Ultadanga OP House - Kankurgachi to Ultadanga
25003,Billboard - Ultadanga OP House - Airport to ultadanga
25004,Billboard - VIP Kestopur - Ultadanga to Vip kestopur
25010,Billboard - VIP Kestopur Xing - Airport to Ultadanga
25013,Billboard - B t Road Near Sodepur Xing - Dunlop to Sodepur
25014,Billboard - Baguiati Bazar - Baguiati Junction to Baguiati Market
25015,Billboard - B.t Road Khardah Xing - Dunlop to Khardhah
25016,Billboard - Dunlop Xing - Dakhineswar to Dunlop
25017,Billboard - Dum Dum 11A Bus Stand - Chiriyamore to Dumdum Station
25018,Billboard - Madhyamgram Chowmatha - Madhyamgram Station to Madhyamgram
25019,Billboard - Madhyamgram Doltala Xing - Barasat to Doltala
25023,Billboard - VIP Kestopur - Ultadanga to Airport
25028,Billboard - Airport  - Airport to City
25031,Bridge Panel - Dunlop Bridge  - Kamarhati to Dunlop
25033,Billboard - VIP Bazar - Ruby to VIP Bazar
25042,Billboard - Airport 5 No. Gate - Airport to City
25049,Billboard - Kankurgachi More - Ultadanga to Kankurgachi
25050,Billboard - Kankurgachi More - Ultadanga to Kankurgachi
25051,Billboard - College Street - College Street to College street Junction
25053,Billboard - Girish Park Metro - Esplanade to Girish Park
25054,Billboard - Dumdum Road near Indira Maidan - Nagerbazar to Dumdum
25055,Billboard - Dumdum Road Opp Hanuman Mandir - Dumdum Station to Nagerbazar
25056,Billboard - Dumdum Road Opp Hanuman Mandir - Nagerbazar to Dumdum Station
25057,Billboard - B.t Road  Ananya Cinema - Dunlop to Ananya Cinema
25058,Billboard - B.t Road  Ananya Cinema - Shyambazar to Ananya Cinema
25062,Billboard -  Airport Exit - Airport to City
25065,Billboard - Ultadanga - Khanna to Ultadanga
25066,Billboard - Beleghata Alochaya Xing - Phoolbagan to Beliaghata
25067,Billboard - Airport 3 No. Gate on Jessore Road - Barasat to Airport 3 No. Gate
25068,Billboard - Airport  1 No. Gate  Xing - Nagerbazar to Airport 1 No. Gate
25069,Billboard - Bangur Canal On Jessore Road - Lake town to Bangur Canal
25078,Billboard - Barasat Rathtala - Barasat to Barasat Rathtala
25079,Billboard - Madhyamgram Chowmatha Xing - Airport to Madhyamgram
26371,"Foot Over Bridge - Bidhan Nagar Road, Ultadanga - Kankurganchi"
27081,Gantry - Ultadanga - FTF Bidhannagar Station
27214,Billboard - Baguihati Flyover - Laketown
27216,Unipole - VIP Road - Airport
27217,Unipole - VIP Road - Jessore Road
27220,Billboard - VIP Road - Airport
27225,Billboard - VIP Road - Airport
27231,Unipole - VIP Road - Airport
27234,Billboard - VIP Road - Airport
27237,Billboard - Baguihati Flyover - Airport
27249,Billboard - Kestopur - Airport
27603,Billboard - Shaymbazaar 5Point - R G Kar Hospital
27605,Billboard - Shaymbazaar 5Point - R G Kar Hospital
27607,Billboard - Shaymbazaar 5Point - Tala Tank
27610,Billboard - Shaymbazaar 5Point - Tala Tank
28323,Billboard - OPP KAZI NAZRUL ISLAM FLYOVER - ULTADANGA
28324,Billboard - OPP KAZI NAZRUL ISLAM FLYOVER - ULTADANGA
28325,Foot Over Bridge - LAKETOWN - ULTADANGA
28326,Foot Over Bridge - LAKETOWN - ULTADANGA
28327,Foot Over Bridge - LAKETOWN - VIP ROAD
28328,Gantry - LAKETOWN - VIP ROAD
28331,Pole Kiosks - VIP ROAD - BAGUIHATI
28332,Unipole - VIP ROAD - AIRPORT
28333,Mini Unipole - VIP ROAD - AIRPORT
28334,Billboard - VIP ROAD - AIRPORT
15752,Billboard - Alipore Opposite Zoo Compound  - Bara Bazar to Behala
15926,Billboard - Gariahat flyover - Golpark to Ballygunge
24916,Billboard - Bijan Setu - Around Bijan Setu
24917,Billboard - Bijan Setu - Around Bijan Setu
24931,Billboard - Gariahat Xing - Around Gariahat Xing
26671,Foot Over Bridge - Ek Daliya Crossing - Ruby Hospital
26727,Gantry - Gariahat Flyover - Dhakuria
26741,Billboard - Dhakuria Flyover - Jadhavpur Thana
26766,"Smart Bus Shelter - Quest Mall Bus Stop - Around Quest Mall, Gariahat"
27746,Billboard - Beckbagan - Park Circus
15751,Billboard - Alipore Opposite Zoo Compound  - Behala to Bara Bazar
15753,Billboard - Alipore Opposite Zoo Compound  - Behala to Bara Bazar
15754,Billboard - Gurusaday Road Opposite Mainland China - Garihat to Park Street
15755,Billboard - Gurusaday Road Opposite Mainland China - Park Street to Garihat
15756,Billboard - Tollygunge NSC Bose Road  - Kudghat to Kalighat
15757,Billboard - Ramgarh Bus Stop - Kavi Nazrul to Green Park
15758,Billboard - Ganguly Bagan  - Green Park to Kavi Nazrul
15759,Billboard - Garia Near Andrews College - Kavi Nazrul to Green Park
15760,Billboard - Garia at No 5 Bus stand - Green Park to Kavi Nazrul
15761,Billboard - Garia at No 5 Bus stand - Kavi Nazrul to Green Park
15762,Billboard - Garia Near No 45 Bus Stand  - Green Park to Kavi Nazrul
15763,Billboard - Ballygunge circular road - Garihat to Park Street
15764,Billboard - Ballygunge circular road - Park Street to Garihat
15767,Billboard - Amir Ali Avenue  - Golpark to Ballygunge
15779,Billboard - Alipore At Jindal House Crossing  - Bara Bazaar to Behala
15780,Billboard - Alipore At Jindal House Crossing  - Behala to Bara Bazar
15781,Billboard - Alipore At National Library  - Bara Bazar to Behala
15782,Billboard - Deshapriya Park  - Hazra Road to Minto Park
15783,Billboard - Ramgarh Bus Stop  - Kavi Nazrul to Green Park
15789,Billboard - Anwar Shah Road Gorfa - Kalighat to Kudghat
15792,Billboard - Bijon Setu fcg Gariahat  - Gariahat to Bijon
15795,Billboard - Dhakuria Bridge  - Gariahat to Dhakuria
15802,Billboard - Golpark Circle  - Around Golpark Circle 
15804,Billboard - Jadavpur Opp Ekta Height  - Jadavpur to Dhakuria
15805,Billboard - Kasba Bosepukur fcg Gariahat  - Lake Garden to Rashbehari
15806,Billboard - Minto Park  - Minto Park to AJC Road
15809,Billboard - New Alipore Circle  - Behala to Bara Bazar
15821,Billboard - Rashbehari Xing fcg Chetla  - Rashbehari to Lake Garden
15822,Billboard - Rashbehari Xing fcg Gariahat  - Lake Garden to Rashbehari
15827,Billboard - Tollygunge Metro Entry - Exit Gate  - Kudghat to Kalighat
15832,Billboard - At tollygunge Circular road - Kalighat to Kudghat
15843,Billboard - Garia  - Green Park to Kavi Nazrul
15845,Billboard - Dhakuria Bridge  - Dhakuria to Garihat
15846,Billboard - Bijon Setu - Gariahat to Bijon
15852,Billboard - Rashbehari Crossing  - Lake Garden to Rashbehari
15855,Billboard - Alipore Zeerut Bridge  - Behala to Bara Bazar
15856,Billboard - Alipore Zeerut Bridge  - Bara Bazar to Behala
15860,Unipole - Golpark - Around Golpark Circle 
15861,Billboard - Majerhat Bridge - Behala to Bara Bazar
15862,Billboard - Alipore Burdwan Raod - Bara Bazar to Behala
15863,Billboard - Alipore Horticulture - Behala to Bara Bazar
15870,Billboard - Sukanta Setu - Dhakuria to Jadavpur
15885,Gantry - Alipore Zoo  - Bara Bazar to Behala
15886,Billboard - Anwarshah Connector - Alipore to Jadavpur
15887,Billboard - Forum Mall  - Around Forum Mall 
15888,Billboard - Ballygunge Circular Road  - Garihat to Park Street
15889,Billboard - Behala  - Around Behala
15890,Billboard - Bijon Setu  - Gariahat to Bijon
15893,Unipole - CCFC  - park Street to Gariahat
15894,Billboard - Dhakuria Bridge - Gariahat to Dhakuria
15897,Billboard - Jadavpur Sukanta Setu - Jadavpur to Dhakuria
15899,Billboard - Lake Gardens Flyover  - Kalighat to Kudghat
15900,Billboard - Lake Gardens Flyover - Kudghat to Kalighat
15905,Billboard - Opp.South City Mall  - Jadavpur to Alipore
15906,Billboard - Opp.Tolly Metro  - Kalighat to Kudghat
15909,Billboard - Rashbehari Crossing - Lake Garden to Rashbehari
15916,Billboard - Sarat Bose Road  - Minto Park to Hazra Road
15917,Billboard - Sarat Bose Road  - Hazra Road to Minto Park
15918,Billboard - Sarat Bose Road  - Minto Park to Hazra Road
15919,Billboard - Alipore Bhawani Bhawan - Behala to Bara Bazar
15920,Unipole - Dhakuria Petrol Pump - Gariahat
15922,Billboard - Durgapur Bridge - Bara Bazar to Behala
15923,Billboard - Alipore Bhawani Bhawan - Behala to Bara Bazar
15927,Billboard - Rashbehari Crossing - Rashbehari to Lake Garden
15928,Billboard - Tollygunge Phari opp. RSV hospital - Kudghat to Kalighat
15929,Billboard - Tollygunge Metro - Kalighat to Kudghat
15931,Billboard - Behala Shibrampur - Arounb Behala 
15942,Billboard - Malancha crossing  - Around Malancha crossing 
15944,Billboard - Gariahat flyover AC market - Ballygunge to Golpark
15950,Billboard - Golpark Circle  - Around Golpark Circle 
15951,Billboard - Circus Avenue - Gariahat to park Street
15952,Billboard - Bijon Setu  - Gariahat to Bijon
15954,Billboard - Lake Gardens - Kudghat to Kalighat
15957,Billboard - Hazra Basusree - Kalighat to Jatin Das Park
15958,Billboard - Alipore SBI circle - Bara Bazar to Behala
15960,Billboard - Dhakuria - Gariahat to Dhakuria
15961,Billboard - D.L.KHAN ROAD  - Behala to Bara Bazar
15969,Billboard - Jadavpur - Dhakuria to Jadavpur
15970,Billboard - Lansdowne Sarat Bose Road  - Hazra Road to Minto Park
15973,Billboard - Chetla Bridge - Kalighat to Kudghat
15975,Billboard - Kalighat - Jatin Das Park to Kalighat
15976,Billboard - Dhakuria Bridge  - Dhakuria to Garihat
15977,Billboard - Bondel Flyover - park Street to Gariahat
15980,Billboard - Rashbehari Metro - Lake Garden to Rashbehari
15981,Billboard - Kalighat - Kalighat to Jatin Das Park
15982,Billboard - Majerhat Flyover - Bara Bazar to Behala
15983,Billboard - Majerhat Flyover - Behala to Bara Bazar
28297,Billboard - Bijon Setu - Gariahat
28298,Billboard - Gariahat - GOLPARK
28312,Billboard - Bijon Setu - Ekdalia Crossing
28313,Billboard - Bijon Setu - Ekdalia Crossing
28314,Billboard - Bosepukur - Ekdalia Crossing
28310,Billboard - Jadavpur - Jadavpur 8B
24343,Billboard - Dhakuria Flyover - Around Dhakuria Flyover
24344,Pole Kiosks - Durgapur Bridge - Around Durgapur Bridge
24349,Pole Kiosks - Rashbehari Xing to Lake Mall - Rashbehari Xing to Lake Mall
24366,Traffic Booth - Mandirtala - Around Mandirtala
24371,Bus Shelter - Golpark - Around Golpark
24374,Bus Shelter - Minto Park - Around Minto Park
24375,Bus Shelter - Prince Anwar Shah Garfa Crossing - Around Prince Anwar Shah Road
26646,Bus Shelter - Ballygunje post office - Gariahat
26647,Bus Shelter - Near Haldiram  - Gariahat
24477,Unipole - Alipore Judge Court Road - Mominpur to Alipore
24478,Unipole - Alipore Horticulture Opp. Kendria Vidalyay - Zoo to Alipore
24479,Unipole - Alipore J. C. Road - Mominpur to Alipore
24480,Unipole - Alipore J. C. Road - Mominpur to Alipore
24481,Unipole - Alipore J. C. Road Xing - Mominpur to Alipore
24482,Unipole - Alipore Lalbati - Zoo to Alipore
24483,Unipole - Alipore near National Library Main Gate -1 - Bhawani Bhawan to National Library
24484,Unipole - Ballygunge Circular Road - Ballygunge to Garihat
24485,Unipole - Ballygunge Circular Road - Ballygunge to Garihat
24486,Unipole - Ballygunge Phanri - Ballygunge to Garihat
24487,Unipole - Ballygunge Phanri - Ballygunge to Garihat
24488,Unipole - Ballygunge Phanri - Ballygunge to Garihat
24489,Unipole - Ballygunge Phanri - Ballygunge to Garihat
24501,Unipole - Deshopriya Park - Ballygunge to Garihat
24502,Unipole - Elgin Road Foroum Gate - J.L Road to Forum Mall
24503,Unipole - Elgin Road near Foroum Mall - J.L Road to Forum Mall
24504,Unipole - Elgin Road near Foroum Mall - J.L Road to Forum Mall
24505,Unipole - Elgin Road Opp. Foroum Mall - J.L Road to Forum Mall
24506,Unipole - Elgin Road S.P.M. Road Xing - J.L Road to Forum Mall
24508,Unipole - Elgin Road Woodburn Road - Forum Mall to Woodburn Road
24509,Unipole - Elgin Road Woodburn Road - Forum Mall to Woodburn Road
24510,"Unipole - Elgin Road, Woodburn Road Junction - Forum Mall to Woodburn Road"
24511,"Unipole - Elgin Road, Woodburn Road Xing - Forum Mall to Woodburn Road"
24512,Unipole - BALLYGUNG CCFC near Haldiram - GARIAHAT TO PARK CIRCUS
24515,Unipole - Gariahat Road Opp. CCFC - Park Circus to Garihat
24516,Unipole - Ballygung Circular rd. CCFC - Park Circus to Garihat
24517,Unipole - Ballygung circular rd. CCFC - Park Circus to Garihat
24518,Unipole - Gariahat Road Opp. CCFC - Park Circus to Garihat
